profile,equivalent_throat_diameter_m,mouth_diameter_m,length_m,body_diameter_m,body_length_m,outer_throat_diameter_mm,radial_gap_mm,throat_area_cm2,compression_ratio,ripple_db,mean_spl_db,spl_7000_db,level_7000_relative_mid_db,max_excursion_mm,max_throat_speed_m_s,max_input_power_w
conical,0.052,0.18,0.2,0.064,0.1,82.4621125123532,9.231056256176602,21.237166338267002,6.121343965072898,10.520047603316868,104.6973918542816,103.21538648602633,-1.2700971299828296,0.10775641284932991,0.9631675110827388,1.4454180669518524
hyperbolic,0.06,0.18,0.25,0.064,0.1,87.72684879784524,11.863424398922614,28.274333882308138,4.597809467099199,10.521957140863904,104.77658554105821,102.29402759733284,-3.41442871166619,0.0768319148095484,0.5274503750086417,1.4668229893009945
exponential,0.047,0.21,0.3,0.064,0.1,79.40403012442127,7.7020150622106325,17.349445429449634,7.493034894321917,10.591471101609983,106.37404161387083,104.62708411888832,-2.6591536461155414,0.06546935947147998,0.9631441744760291,1.441068506130088
exponential,0.047,0.18,0.3,0.064,0.1,79.40403012442127,7.7020150622106325,17.349445429449634,7.493034894321917,10.668146569592139,105.36952562759836,103.33324680151406,-2.977029560922645,0.07349810406057371,1.0542781168554018,1.441139493168421
conical,0.052,0.28,0.3,0.064,0.1,82.4621125123532,9.231056256176602,21.237166338267002,6.121343965072898,10.676181913236235,107.37153844129709,106.48965169986744,-1.471143365404373,0.0931213278130493,0.9366680790933616,1.4526841410298008
conical,0.052,0.21,0.2,0.064,0.1,82.4621125123532,9.231056256176602,21.237166338267002,6.121343965072898,10.677632479737895,105.45687359782674,104.53697464616972,-0.667537768384804,0.11651688092068112,1.0364137564670695,1.45025405095266
conical,0.052,0.32,0.25,0.064,0.1,82.4621125123532,9.231056256176602,21.237166338267002,6.121343965072898,10.764465668084256,107.67794651788343,107.4411317530622,-0.6465943765114588,0.12219953311839901,1.08101623791897,1.4576916484794484
conical,0.042,0.18,0.25,0.064,0.1,76.55063683601855,6.275318418009275,13.85442360233099,9.383284626733056,10.768729786841021,105.2822384007578,103.23046013117882,-2.2802568332180613,0.0820590459835572,1.1681705911924394,1.444215788841605
conical,0.052,0.245,0.2,0.064,0.1,82.4621125123532,9.231056256176602,21.237166338267002,6.121343965072898,10.785144134096882,106.1433021919265,105.64109427142441,-0.3367035552600015,0.12438976746010985,1.1020357031027859,1.4550490920685826
os,0.06,0.28,0.25,0.064,0.1,87.72684879784524,11.863424398922614,28.274333882308138,4.597809467099199,10.834810220733985,107.3300326356121,105.59643251755716,-3.639123387095424,0.1083803929795499,0.7265511864054663,1.4505844797965626
os,0.052,0.28,0.3,0.064,0.1,82.4621125123532,9.231056256176602,21.237166338267002,6.121343965072898,10.87526618381402,107.85340050634605,105.99897038866933,-3.942545447836892,0.08646546897965508,0.7809363139088366,1.4357966486230673
os,0.06,0.18,0.2,0.064,0.1,87.72684879784524,11.863424398922614,28.274333882308138,4.597809467099199,10.899185504996339,104.51376539277413,102.38360552939353,-3.1054736081604375,0.10177225824216368,0.6859599735394108,1.4530267814630864
exponential,0.06,0.245,0.2,0.064,0.1,87.72684879784524,11.863424398922614,28.274333882308138,4.597809467099199,10.91033116956632,106.14431132603904,104.93823428819559,-1.9479413410089137,0.12184640005115599,0.812111069606077,1.4582321330138586
hyperbolic,0.076,0.32,0.25,0.064,0.1,99.35793878699377,17.678969393496885,45.36459791783661,2.8656707204911904,10.912094048932644,107.51762389605628,104.98503419957592,-4.20955957858979,0.11316708752705744,0.4718252204263311,1.4710817276759627
hyperbolic,0.076,0.28,0.2,0.064,0.1,99.35793878699377,17.678969393496885,45.36459791783661,2.8656707204911904,10.936230706734818,106.30822021460635,104.26273850983665,-3.9395801965325887,0.12369137247257339,0.5135058615915896,1.4710692871948106
os,0.076,0.32,0.2,0.064,0.1,99.35793878699377,17.678969393496885,45.36459791783661,2.8656707204911904,10.939194336628333,106.8065285224381,105.30014039668926,-3.565353984796843,0.13544583020650372,0.559119745394058,1.4610551226472082
conical,0.047,0.245,0.3,0.064,0.1,79.40403012442127,7.7020150622106325,17.349445429449634,7.493034894321917,10.989116587957554,106.92142866970381,105.63764894418088,-1.7985643138893863,0.08126042844713639,1.1010150785979251,1.443858432870102
exponential,0.052,0.245,0.25,0.064,0.1,82.4621125123532,9.231056256176602,21.237166338267002,6.121343965072898,11.007009439412059,106.92421804556396,105.38995376551532,-2.431784678583554,0.10050760237749778,0.9012746404891177,1.4477988191207205
conical,0.042,0.21,0.25,0.064,0.1,76.55063683601855,6.275318418009275,13.85442360233099,9.383284626733056,11.012521450118456,106.12122748742499,104.537533344346,-1.7176940686897098,0.09233470217970703,1.275300989571259,1.4347277345857201
conical,0.047,0.18,0.3,0.064,0.1,79.40403012442127,7.7020150622106325,17.349445429449634,7.493034894321917,11.026915677925487,105.20791639669201,103.29259946781119,-2.6014288925116205,0.08501251569649822,1.1629903328231392,1.4396492677591501
conical,0.047,0.28,0.25,0.064,0.1,79.40403012442127,7.7020150622106325,17.349445429449634,7.493034894321917,11.033998971406703,107.33982587324968,106.65778381441542,-0.9290574954432174,0.11247122775199202,1.224155266924311,1.4501271542893024
exponential,0.052,0.32,0.3,0.064,0.1,82.4621125123532,9.231056256176602,21.237166338267002,6.121343965072898,11.077609731940527,108.72965472798094,107.11349159736338,-2.9206984008710037,0.09714644782633886,0.8708397694269678,1.446687442773916
conical,0.047,0.21,0.3,0.064,0.1,79.40403012442127,7.7020150622106325,17.349445429449634,7.493034894321917,11.169983704945523,106.09767756232897,104.61636724514895,-2.01859319227124,0.0816130086844424,1.117840829526124,1.4400584479797844
exponential,0.06,0.32,0.25,0.064,0.1,87.72684879784524,11.863424398922614,28.274333882308138,4.597809467099199,11.209841274698732,108.01416387633992,106.66279282403869,-2.6602985440619733,0.11783319309161759,0.7859304101793283,1.4571140997045826
exponential,0.047,0.18,0.25,0.064,0.1,79.40403012442127,7.7020150622106325,17.349445429449634,7.493034894321917,11.225058693183186,105.26325510093322,103.29957818693495,-2.6012747406490604,0.08043012115068716,0.8965124686009238,1.4464699121310531
hyperbolic,0.06,0.21,0.25,0.064,0.1,87.72684879784524,11.863424398922614,28.274333882308138,4.597809467099199,11.239959734459234,105.74984346671795,103.5411196537086,-3.428485387735222,0.08488443082502163,0.5786222593019823,1.4608916088548276
conical,0.052,0.32,0.3,0.064,0.1,82.4621125123532,9.231056256176602,21.237166338267002,6.121343965072898,11.263995419903765,107.96828015164058,107.34373870891753,-1.265824776615986,0.10716624184999328,0.9621865349434968,1.4541248468884804
exponential,0.047,0.28,0.3,0.064,0.1,79.40403012442127,7.7020150622106325,17.349445429449634,7.493034894321917,11.275245520090678,108.14985788773377,106.48702790703587,-2.8541001610157366,0.08605852161349116,0.9518661945213646,1.4380557782978307
conical,0.052,0.28,0.2,0.064,0.1,82.4621125123532,9.231056256176602,21.237166338267002,6.121343965072898,11.338884144072622,106.67242973229061,106.68532651763272,0.05554646776842276,0.1305709743928981,1.1534382570271504,1.4587406118188815
os,0.06,0.21,0.2,0.064,0.1,87.72684879784524,11.863424398922614,28.274333882308138,4.597809467099199,11.343602652654766,105.38984031671971,103.60786460992318,-3.0072998147154095,0.10996229568907474,0.7375930887722332,1.4507228504587935
exponential,0.052,0.18,0.2,0.064,0.1,82.4621125123532,9.231056256176602,21.237166338267002,6.121343965072898,11.496002645148096,104.80111898784897,103.10442224740258,-2.0260020437818014,0.10348186291230423,0.9275622198110379,1.4453000589663767
os,0.047,0.18,0.3,0.064,0.1,79.40403012442127,7.7020150622106325,17.349445429449634,7.493034894321917,11.520791884051306,105.27589750590549,103.23275679402991,-3.6322309382572797,0.05718025181475885,0.8635709982473504,1.4502358418010155
conical,0.042,0.245,0.25,0.064,0.1,76.55063683601855,6.275318418009275,13.85442360233099,9.383284626733056,11.524771958450145,106.88752722964362,105.56552182240529,-1.45094658804976,0.10233471040852013,1.4036147901038385,1.4398207873881588
hyperbolic,0.06,0.28,0.3,0.064,0.1,87.72684879784524,11.863424398922614,28.274333882308138,4.597809467099199,11.540973722942525,107.79859853676017,105.52613881985282,-3.8596903567889456,0.08000948838402816,0.5468193160678688,1.462252694790677
hyperbolic,0.06,0.18,0.2,0.064,0.1,87.72684879784524,11.863424398922614,28.274333882308138,4.597809467099199,11.562112802772901,104.46071580760227,102.30312636847442,-3.3605636153112073,0.09675897704129323,0.6543862302299127,1.45964322899814
os,0.052,0.18,0.25,0.064,0.1,82.4621125123532,9.231056256176602,21.237166338267002,6.121343965072898,11.585389243810724,105.05779242887604,102.91245449200133,-3.366558402667451,0.0777636855871103,0.710179786979201,1.4520385066704653
hyperbolic,0.052,0.18,0.3,0.064,0.1,82.4621125123532,9.231056256176602,21.237166338267002,6.121343965072898,11.610136779457605,105.18605706535759,102.98545896369279,-3.466449015621805,0.05878396550712636,0.7399189149030905,1.456702127081083
exponential,0.047,0.21,0.25,0.064,0.1,79.40403012442127,7.7020150622106325,17.349445429449634,7.493034894321917,11.614626726137203,106.19844011266652,104.56119957189915,-2.382189418193576,0.08949210509352945,0.9900831348552047,1.4384143868748038
conical,0.047,0.28,0.3,0.064,0.1,79.40403012442127,7.7020150622106325,17.349445429449634,7.493034894321917,11.632878667858918,107.57741676687539,106.58496661999438,-1.525381021551084,0.09227250971651628,1.110831769157428,1.4468834767277579
conical,0.047,0.32,0.25,0.064,0.1,79.40403012442127,7.7020150622106325,17.349445429449634,7.493034894321917,11.638970427167166,107.8671992469229,107.538012197815,-0.6253680823851226,0.12082891193053147,1.3096785383966785,1.4532277575620365
conical,0.047,0.18,0.2,0.064,0.1,79.40403012442127,7.7020150622106325,17.349445429449634,7.493034894321917,11.688914012413733,104.87341328851291,103.32314858512184,-1.3066823337399427,0.1056459601705535,1.157476800251231,1.4378990594633878
os,0.047,0.245,0.3,0.064,0.1,79.40403012442127,7.7020150622106325,17.349445429449634,7.493034894321917,11.70378325190859,107.18599258952662,105.28029783703141,-3.8833763511599244,0.07460487284961947,0.834291005754412,1.4357824164114183
exponential,0.042,0.245,0.3,0.064,0.1,76.55063683601855,6.275318418009275,13.85442360233099,9.383284626733056,11.716411433192022,107.46176066092991,105.59798740199844,-2.9906918278057333,0.07511629334902475,1.0510007002653856,1.4304937602457293
os,0.047,0.21,0.3,0.064,0.1,79.40403012442127,7.7020150622106325,17.349445429449634,7.493034894321917,11.730389130170181,106.26393605319372,104.42049278973799,-3.572306795762728,0.06414945249423644,0.7998898163253868,1.4424525995465791
os,0.06,0.32,0.25,0.064,0.1,87.72684879784524,11.863424398922614,28.274333882308138,4.597809467099199,11.745645374641413,107.96307430431918,106.35316659417862,-3.794011407189103,0.11596844028930538,0.7742888269295918,1.4447188168364535
conical,0.047,0.21,0.2,0.064,0.1,79.40403012442127,7.7020150622106325,17.349445429449634,7.493034894321917,11.763455241517008,105.63428735318891,104.64876867678612,-0.6641322616555527,0.11453827269266878,1.2485589916565163,1.4440124594568773
conical,0.052,0.32,0.2,0.064,0.1,82.4621125123532,9.231056256176602,21.237166338267002,6.121343965072898,11.77423919239564,107.12880064191725,107.58515691340517,0.3675594308689938,0.13626546658621855,1.2007416578518193,1.4623427400684084
conical,0.047,0.245,0.2,0.064,0.1,79.40403012442127,7.7020150622106325,17.349445429449634,7.493034894321917,11.780463034660201,106.32084037175301,105.7400824517872,-0.3133552248703353,0.12257612399492736,1.3306346277843897,1.4501394282035105
exponential,0.06,0.28,0.2,0.064,0.1,87.72684879784524,11.863424398922614,28.274333882308138,4.597809467099199,11.79578026536062,106.81829369524563,105.90115926937712,-2.0330372344656666,0.12709165507628792,0.845037774739236,1.4563547589043682
exponential,0.042,0.21,0.3,0.064,0.1,76.55063683601855,6.275318418009275,13.85442360233099,9.383284626733056,11.853863122373951,106.49208247180975,104.65973776670153,-2.855017147811381,0.06459133356707303,1.1177416739211297,1.43094347728703
os,0.052,0.21,0.25,0.064,0.1,82.4621125123532,9.231056256176602,21.237166338267002,6.121343965072898,11.862521295830561,105.99287209724051,104.1162286252152,-3.3381655218356485,0.08712596476467994,0.789141693101435,1.4415054765512685
os,0.06,0.245,0.2,0.064,0.1,87.72684879784524,11.863424398922614,28.274333882308138,4.597809467099199,11.938556290581062,106.19949949654762,104.62550312775677,-3.120794815666329,0.1176003758826061,0.7856204182750126,1.4451632548354654
os,0.052,0.245,0.25,0.064,0.1,82.4621125123532,9.231056256176602,21.237166338267002,6.121343965072898,11.96772575860264,106.86229278663667,105.0443128535816,-3.5766594394344224,0.09626846409490507,0.8660507010111469,1.4391374665244567
exponential,0.042,0.18,0.3,0.064,0.1,76.55063683601855,6.275318418009275,13.85442360233099,9.383284626733056,11.97799693153,105.48515200339752,103.39143641497353,-3.160416201305935,0.06679804814764226,1.2211027277747823,1.4455414726357674
conical,0.042,0.245,0.3,0.064,0.1,76.55063683601855,6.275318418009275,13.85442360233099,9.383284626733056,12.027335809168605,107.07666952951278,105.55085018067003,-2.0040764098013426,0.07829862652745186,1.323910336299973,1.4362777902332462
conical,0.042,0.28,0.25,0.064,0.1,76.55063683601855,6.275318418009275,13.85442360233099,9.383284626733056,12.052019426516296,107.48762862071415,106.53584148649999,-1.0977497690308553,0.11080216065011168,1.5121012606668325,1.4441980637094431
exponential,0.052,0.21,0.2,0.064,0.1,82.4621125123532,9.231056256176602,21.237166338267002,6.121343965072898,12.094860746962155,105.65695695255954,104.34802194382883,-1.8120990399784915,0.11104302569631122,0.9910165013791966,1.4478120797562404
os,0.052,0.32,0.3,0.064,0.1,82.4621125123532,9.231056256176602,21.237166338267002,6.121343965072898,12.104973979028145,108.52799101234136,106.70715101677503,-4.131508998002872,0.09645855827685107,0.8651587865642617,1.4326870846193107
conical,0.047,0.32,0.3,0.064,0.1,79.40403012442127,7.7020150622106325,17.349445429449634,7.493034894321917,12.131176836679046,108.17031309005075,107.43553480656394,-1.2919996285103394,0.1057947994247598,1.1491716126236131,1.4492680231984556
exponential,0.052,0.28,0.25,0.064,0.1,82.4621125123532,9.231056256176602,21.237166338267002,6.121343965072898,12.13955330532903,107.6671488646908,106.31600917392022,-2.4877221715948252,0.1075382681573352,0.9604218611897757,1.4475330267505293
hyperbolic,0.076,0.32,0.2,0.064,0.1,99.35793878699377,17.678969393496885,45.36459791783661,2.8656707204911904,12.163292140364902,106.98399778554247,105.01889847597886,-4.432519282554807,0.12798658063161444,0.5303438897170469,1.470683181219337
hyperbolic,0.06,0.245,0.25,0.064,0.1,87.72684879784524,11.863424398922614,28.274333882308138,4.597809467099199,12.181676163107142,106.68438165548805,104.57005560409114,-3.746115872527014,0.0921699699313829,0.6248554096708929,1.4577535158966635
conical,0.042,0.18,0.3,0.064,0.1,76.55063683601855,6.275318418009275,13.85442360233099,9.383284626733056,12.24409206222289,105.35472880209173,103.25854536821055,-2.8228849175109048,0.07966181611859122,1.3796183251026144,1.4425643370963728
os,0.047,0.28,0.3,0.064,0.1,79.40403012442127,7.7020150622106325,17.349445429449634,7.493034894321917,12.258843583427236,107.92242089163064,106.06366943392196,-4.048384624125617,0.08389351548626893,0.9301057048027065,1.4306465086875009
conical,0.047,0.28,0.2,0.064,0.1,79.40403012442127,7.7020150622106325,17.349445429449634,7.493034894321917,12.298839741396222,106.84951863467884,106.78181697132084,0.1006244926495441,0.12890854227984294,1.3951411365654012,1.4549495483745678
conical,0.042,0.21,0.3,0.064,0.1,76.55063683601855,6.275318418009275,13.85442360233099,9.383284626733056,12.29999976561794,106.24989980887044,104.55537094627823,-2.2332054033211364,0.07704114510683467,1.3347231489700775,1.4310345278042766
exponential,0.047,0.245,0.25,0.064,0.1,79.40403012442127,7.7020150622106325,17.349445429449634,7.493034894321917,12.413990911536033,107.09517651634712,105.52897350018979,-2.530101680346675,0.0979112981058756,1.0768963451059017,1.439399159714682
hyperbolic,0.06,0.21,0.2,0.064,0.1,87.72684879784524,11.863424398922614,28.274333882308138,4.597809467099199,12.444046043351221,105.35473910449286,103.50809096324849,-3.448786116248442,0.1030609654985336,0.6942407856878214,1.4608056988572766
hyperbolic,0.052,0.21,0.3,0.064,0.1,82.4621125123532,9.231056256176602,21.237166338267002,6.121343965072898,12.49669091205564,106.2134318908626,104.26185750778176,-3.3534886770322316,0.06030005421304255,0.6280454008332417,1.4575858197934592
exponential,0.047,0.32,0.3,0.064,0.1,79.40403012442127,7.7020150622106325,17.349445429449634,7.493034894321917,12.511543688629871,108.913246043934,107.2484725872489,-3.040384047045066,0.09483272895599931,1.0429550167405601,1.4385643872245568
conical,0.042,0.32,0.25,0.064,0.1,76.55063683601855,6.275318418009275,13.85442360233099,9.383284626733056,12.605007263676342,108.01768627603916,107.4241086399671,-0.767328435153658,0.11912059877354836,1.6187018272120604,1.448437231906862
conical,0.047,0.32,0.2,0.064,0.1,79.40403012442127,7.7020150622106325,17.349445429449634,7.493034894321917,12.630653077699833,107.3049653873629,107.70295206208793,0.4533916179567967,0.13474966841322464,1.4545675162049405,1.4596985265851696
conical,0.042,0.28,0.3,0.064,0.1,76.55063683601855,6.275318418009275,13.85442360233099,9.383284626733056,12.68907834484476,107.73416499614284,106.46988240383058,-1.7307110468105975,0.09117333428809427,1.3443265469105814,1.4405894599267803
os,0.06,0.28,0.2,0.064,0.1,87.72684879784524,11.863424398922614,28.274333882308138,4.597809467099199,12.724261023442821,106.83658569623225,105.55736092777389,-3.079317388264414,0.12375941372695691,0.8242591399298813,1.4395221399489753
exponential,0.052,0.245,0.2,0.064,0.1,82.4621125123532,9.231056256176602,21.237166338267002,6.121343965072898,12.724598619989166,106.47228569393123,105.35325966108886,-1.9526757461847097,0.11778520347738447,1.0474998502027966,1.4480559970487465
exponential,0.06,0.32,0.2,0.064,0.1,87.72684879784524,11.863424398922614,28.274333882308138,4.597809467099199,12.761906705785137,107.44532285561809,106.67553368721697,-2.2841374527586993,0.13181767875861128,0.8746901590852132,1.4562631808467938
os,0.052,0.18,0.2,0.064,0.1,82.4621125123532,9.231056256176602,21.237166338267002,6.121343965072898,12.765394829316321,104.74394714291256,102.81614241850338,-3.149991809687677,0.09639358282393025,0.8681809123518658,1.4390325440269478
os,0.052,0.28,0.25,0.064,0.1,82.4621125123532,9.231056256176602,21.237166338267002,6.121343965072898,12.811411868408896,107.5522688602608,105.90177580897675,-3.6439486804980703,0.10399700500090735,0.9309260878696705,1.4339812043337028
exponential,0.047,0.18,0.2,0.064,0.1,79.40403012442127,7.7020150622106325,17.349445429449634,7.493034894321917,12.813183758049831,104.95527117117385,103.23458173579014,-2.1314890151888335,0.10036524056539108,1.1034948265284632,1.4368420363492516
conical,0.042,0.245,0.2,0.064,0.1,76.55063683601855,6.275318418009275,13.85442360233099,9.383284626733056,12.83922476356193,106.45683102857089,105.62977433649804,-0.4479097268941814,0.12038688206401597,1.6384870099420545,1.4448894231710103
exponential,0.042,0.18,0.25,0.064,0.1,76.55063683601855,6.275318418009275,13.85442360233099,9.383284626733056,12.84477007747499,105.36314988545129,103.29199333354056,-2.7906675924001973,0.07801151248320491,1.0917646345734273,1.4418948701853325
exponential,0.042,0.28,0.3,0.064,0.1,76.55063683601855,6.275318418009275,13.85442360233099,9.383284626733056,12.859205178129258,108.26699857389465,106.44524822038346,-3.095281775828795,0.08376304522426013,1.163352606416071,1.4274156732464713
hyperbolic,0.06,0.32,0.3,0.064,0.1,87.72684879784524,11.863424398922614,28.274333882308138,4.597809467099199,12.865662633421636,108.58613415446527,106.29973024632426,-4.220218361418048,0.08725355397452222,0.5929957792710456,1.4614181332587135
conical,0.042,0.21,0.2,0.064,0.1,76.55063683601855,6.275318418009275,13.85442360233099,9.383284626733056,12.919754020461184,105.7644635592581,104.54510189848035,-0.8182878336744039,0.11213845784361277,1.5329126286280808,1.4392006106857267
conical,0.042,0.18,0.2,0.064,0.1,76.55063683601855,6.275318418009275,13.85442360233099,9.383284626733056,12.934091652236404,104.99631888347183,103.21132864532865,-1.4989103211793662,0.10307077293067762,1.4164935398662408,1.4425703689524125
hyperbolic,0.052,0.245,0.3,0.064,0.1,82.4621125123532,9.231056256176602,21.237166338267002,6.121343965072898,12.993572519432334,107.20357217581133,105.25598483093447,-3.6455842354672967,0.06864852562402111,0.632441606237005,1.456307473996409
conical,0.042,0.32,0.3,0.064,0.1,76.55063683601855,6.275318418009275,13.85442360233099,9.383284626733056,13.082916172190536,108.32800004244028,107.31583052693642,-1.4759785452022953,0.10418862840983815,1.4196442566740781,1.4442307748965708
exponential,0.052,0.32,0.25,0.064,0.1,82.4621125123532,9.231056256176602,21.237166338267002,6.121343965072898,13.131168013913154,108.36508594295853,107.0870005032572,-2.6885388141213014,0.11401203030083257,1.014869327094619,1.446452118646378
exponential,0.042,0.21,0.25,0.064,0.1,76.55063683601855,6.275318418009275,13.85442360233099,9.383284626733056,13.152184356663895,106.30097463914018,104.5364653589324,-2.5813645410950414,0.08660234412775249,1.202918197850388,1.4299685172162155
os,0.047,0.18,0.25,0.064,0.1,79.40403012442127,7.7020150622106325,17.349445429449634,7.493034894321917,13.187557938762083,105.12914848218672,103.10920650306815,-3.4031158483191746,0.0747545402876517,0.8384359275792717,1.4436896704474866
hyperbolic,0.052,0.18,0.25,0.064,0.1,82.4621125123532,9.231056256176602,21.237166338267002,6.121343965072898,13.219462139864177,105.00589366499649,102.95845354263201,-3.3544127965047608,0.07236916375864873,0.6648617393702657,1.4580704456685916
os,0.052,0.21,0.2,0.064,0.1,82.4621125123532,9.231056256176602,21.237166338267002,6.121343965072898,13.305737765581057,105.6077085427431,103.9788176943148,-3.002230408327023,0.10467250708394998,0.9377744274120361,1.4344656423798021
os,0.042,0.18,0.3,0.064,0.1,76.55063683601855,6.275318418009275,13.85442360233099,9.383284626733056,13.318690975133862,105.2493903922738,103.35285555264285,-3.7023786915830925,0.05258081965933347,0.9690836687392368,1.4627549413513896
conical,0.042,0.28,0.2,0.064,0.1,76.55063683601855,6.275318418009275,13.85442360233099,9.383284626733056,13.326540017597324,106.98989614134649,106.66870824038492,-0.018263390223623333,0.12691067045260887,1.7217815642620566,1.4510907069904262
os,0.042,0.245,0.3,0.064,0.1,76.55063683601855,6.275318418009275,13.85442360233099,9.383284626733056,13.330518440796325,107.15684623152235,105.21469053143772,-4.044352933471345,0.07171722957720411,1.0081479208079964,1.4498776522068937
os,0.047,0.245,0.25,0.064,0.1,79.40403012442127,7.7020150622106325,17.349445429449634,7.493034894321917,13.362520670991401,106.9226677089593,105.10150225369512,-3.646633646332546,0.09273696235754561,1.0239976159201907,1.43827893794486
exponential,0.047,0.21,0.2,0.064,0.1,79.40403012442127,7.7020150622106325,17.349445429449634,7.493034894321917,13.38036720533357,105.81092411404644,104.46937189284951,-1.9086358321456487,0.1078591081787911,1.180550377900262,1.4397130688453028
os,0.047,0.21,0.25,0.064,0.1,79.40403012442127,7.7020150622106325,17.349445429449634,7.493034894321917,13.38511881464224,106.05994900690557,104.25142744119827,-3.391774702759818,0.08377562382534079,0.9316390092490768,1.4401939145730371
hyperbolic,0.06,0.245,0.2,0.064,0.1,87.72684879784524,11.863424398922614,28.274333882308138,4.597809467099199,13.407122142525111,106.20758260127336,104.52338783365603,-3.8319494485573244,0.10879245040960236,0.7304386238526711,1.4590976851748791
os,0.042,0.21,0.3,0.064,0.1,76.55063683601855,6.275318418009275,13.85442360233099,9.383284626733056,13.465987726345915,106.23801297459832,104.45140413247947,-3.693937953563136,0.06199586973798032,0.9123918907387352,1.4560222574175552
os,0.047,0.32,0.3,0.064,0.1,79.40403012442127,7.7020150622106325,17.349445429449634,7.493034894321917,13.493560387052455,108.58873987364548,106.71903045432151,-4.220721569222945,0.09345332030816203,1.0287187532203097,1.4256918263405622
exponential,0.047,0.28,0.25,0.064,0.1,79.40403012442127,7.7020150622106325,17.349445429449634,7.493034894321917,13.507772129754315,107.83568836446352,106.42523474969474,-2.6078353392469182,0.10467062598163429,1.1465336384373346,1.4390741189196232
hyperbolic,0.06,0.28,0.25,0.064,0.1,87.72684879784524,11.863424398922614,28.274333882308138,4.597809467099199,13.513780525785307,107.45505325475311,105.51101777914349,-3.9919430969094805,0.09793518886674063,0.6614035327902781,1.456909369368574
exponential,0.052,0.28,0.2,0.064,0.1,82.4621125123532,9.231056256176602,21.237166338267002,6.121343965072898,13.546447195964348,107.14034014248604,106.28784671824138,-2.0412516986196607,0.1230299109552208,1.09138483826611,1.4457858667090666
hyperbolic,0.047,0.18,0.3,0.064,0.1,79.40403012442127,7.7020150622106325,17.349445429449634,7.493034894321917,13.57670111031456,105.24270093204905,103.41122475647511,-3.3676251961025656,0.050644016401342425,0.8009337793702374,1.4505720277378142
conical,0.042,0.32,0.2,0.064,0.1,76.55063683601855,6.275318418009275,13.85442360233099,9.383284626733056,13.628135625379343,107.44920917117345,107.61317107966173,0.3715447526177229,0.1329377690147157,1.7986239192006874,1.4571959662297902
os,0.06,0.32,0.2,0.064,0.1,87.72684879784524,11.863424398922614,28.274333882308138,4.597809467099199,13.642445787196252,107.39977798704443,106.30481882289718,-3.0708493599996984,0.12951946997873703,0.8603336736881632,1.439138928584448
os,0.052,0.32,0.25,0.064,0.1,82.4621125123532,9.231056256176602,21.237166338267002,6.121343965072898,13.670251169213856,108.16986951689802,106.60555150599394,-3.740995760562001,0.11155889390417553,0.9943174133954258,1.4257099071395885
os,0.042,0.28,0.3,0.064,0.1,76.55063683601855,6.275318418009275,13.85442360233099,9.383284626733056,13.81496771331102,107.8885719225312,105.91389241550502,-4.231836758783743,0.08050237299864516,1.1216733708342141,1.4448181458810412
hyperbolic,0.052,0.21,0.25,0.064,0.1,82.4621125123532,9.231056256176602,21.237166338267002,6.121343965072898,13.828841802391537,105.96430047798587,104.18519544107735,-3.403568830322101,0.07931493128802926,0.7236716103004754,1.4500921022818873
os,0.052,0.245,0.2,0.064,0.1,82.4621125123532,9.231056256176602,21.237166338267002,6.121343965072898,13.849333064386443,106.40274676603303,104.90545998590252,-3.07363897372376,0.11253988488214889,1.003742611435056,1.429882739332916
hyperbolic,0.052,0.18,0.2,0.064,0.1,82.4621125123532,9.231056256176602,21.237166338267002,6.121343965072898,13.885164799361945,104.64826366976808,102.85802151892352,-3.449936386488787,0.08981836303190034,0.8128957573286251,1.4496486310877796
exponential,0.042,0.245,0.25,0.064,0.1,76.55063683601855,6.275318418009275,13.85442360233099,9.383284626733056,13.916908467474286,107.19857660741908,105.47118062186046,-2.7551622102485425,0.0946524485925726,1.3069357930253191,1.4288934629053882
exponential,0.047,0.245,0.2,0.064,0.1,79.40403012442127,7.7020150622106325,17.349445429449634,7.493034894321917,13.968299186693727,106.62500483769983,105.44296105677951,-2.062142852538372,0.11458872111467908,1.24962993400881,1.4400298069355915
exponential,0.042,0.32,0.3,0.064,0.1,76.55063683601855,6.275318418009275,13.85442360233099,9.383284626733056,14.04861758751521,109.02875608750708,107.18590595379698,-3.2885166774319714,0.0918792367544766,1.268810764668392,1.4284419214752027
hyperbolic,0.052,0.28,0.3,0.064,0.1,82.4621125123532,9.231056256176602,21.237166338267002,6.121343965072898,14.13532223020124,108.02406553120258,106.16746325367683,-3.873868514609555,0.07526133075975668,0.6885913148529996,1.4525927297956212
os,0.047,0.18,0.2,0.064,0.1,79.40403012442127,7.7020150622106325,17.349445429449634,7.493034894321917,14.169204443564453,104.79877083670051,102.90897689620779,-3.2387690070583943,0.09215041300437762,1.0190751148260335,1.4298476089938452
os,0.047,0.28,0.25,0.064,0.1,79.40403012442127,7.7020150622106325,17.349445429449634,7.493034894321917,14.180311658763756,107.60588580130141,105.89590345332384,-3.7125046140261873,0.10041487784552683,1.1029638161846977,1.4371959856404908
exponential,0.042,0.18,0.2,0.064,0.1,76.55063683601855,6.275318418009275,13.85442360233099,9.383284626733056,14.230497013035887,105.0417566917017,103.1567329926964,-2.3753925842796804,0.09662694083613069,1.3338133270715389,1.431803870602917
