frequency_hz,mid_pressure_real_pa,mid_pressure_imag_pa,impedance_real_ohm,impedance_imag_ohm,excursion_peak_mm,throat_velocity_rms_m_s,baseline_same_front_rear_db,baseline_original_assumptions_tmm_db,spl_front_0cc_db,spl_front_5cc_db,spl_front_10cc_db,spl_front_20cc_db,spl_front_40cc_db,spl_front_60cc_db
248.24132160839343,-1.225207835366361,0.964450040477678,6.20483392518448,-4.6362697459191144,0.17951182333731694,0.9260060199830813,99.36627698569295,97.48235186462759,97.75075378675783,97.77247434956243,97.7942193975445,97.837782230133,97.92519357418507,98.01297515125808
249.8896789240799,-1.193832266233622,1.0231299668038305,6.180050592517157,-4.5457533958955505,0.17662796085091464,0.9174736944135318,99.45862274410963,97.59156453332851,97.82211831741208,97.84403641728022,97.86597921891142,97.90993817453017,97.99814397819009,98.086722460718
251.54898156435013,-1.1596540578797114,1.0812390868386146,6.156492979570839,-4.457340717310446,0.1737661014879328,0.9089002044668556,99.55193213952256,97.70211278261817,97.89421224134338,97.91633142664452,97.93847553545896,97.9828377352409,98.07185228645805,98.16124200159642
253.2193022077005,-1.1226485978840934,1.1386609249872124,6.134098390484634,-4.37093813924667,0.17092636252880422,0.9002867687665438,99.64624279923429,97.81402442497857,97.96707248901485,97.9893963765919,98.01174541436347,98.05651811513142,98.14635596942053,98.23657150545687
254.9007140152217,-1.0827943432248273,1.1952757196478063,6.112808854379895,-4.286456462746286,0.16810883056307904,0.8916344769097612,99.74159214176878,97.92732752517544,98.04073620004357,98.0632684736099,98.0858261286958,98.13101671948215,98.22169269224234,98.31274888984994
256.5932906338054,-1.0400729762070355,1.250960362998744,6.092570768101006,-4.203810581560321,0.1653135623298871,0.88294428893059,99.83801733576627,98.0420503660892,98.11524073243596,98.13798514081432,98.16075516633538,98.20637116455983,98.29790032264269,98.38981226528594
258.2971061993681,-0.9944695723567305,1.3055883380106335,6.073334574175191,-4.122919220509648,0.16254058556636777,0.8742170348666821,99.93555525432272,98.15822140901523,98.19062367217855,98.21358402736288,98.23657023920148,98.28261928646647,98.37501693890609,98.46779994230036
260.01223534010006,-0.9459727813027528,1.3590296529575197,6.055054470536522,-4.043704690191945,0.15978989986311332,0.865453414426397,100.03424242415237,98.27586924775142,98.26692284307525,98.29010301809453,98.31330929268807,98.35979915014676,98.4530808379537,98.5467504384711
261.73875317973227,-0.8945750217379299,1.4111507737415145,6.0376881489722996,-3.966092656849085,0.15706147752627986,0.8566539967561684,100.13411496887919,98.39502255570066,98.34417631669393,98.36758024325366,98.39101051515948,98.437949058405,98.53213054331397,98.62670248521226
263.476735340829,-0.8402726916301652,1.461814554397282,6.021196559613896,-3.8900119262846307,0.15435526444661907,0.8478192203106882,100.2352085457023,98.51571002513361,98.42242242228892,98.44605408816395,98.46971234736759,98.51710756078654,98.61220481283374,98.70769503417205
265.22625794809784,-0.7830663949392607,1.5108801661956857,6.005543699116542,-3.8153942407962913,0.15167118097642465,0.8389493928321466,100.33755827459309,98.63796029764512,98.50169975653317,98.52556320268116,98.54945349161738,98.59731346214318,98.69334264593498,98.78976726302268
266.9873976317262,-0.7229611861931307,1.5582030258353126,5.990696420457512,-3.742174088155889,0.14900912281609582,0.8300446914484741,100.44119865910952,98.76180188473768,98.58204719290187,98.60614651026384,98.63027292051571,98.67860583070967,98.77558329022747,98.87295858043528
268.76023153073567,-0.6599668343809058,1.603634723279481,5.97662426253743,-3.670288521739254,0.14636896191295132,0.8211051629055295,100.54616349781168,98.88726307732989,98.66350389049772,98.68784321644785,98.71220988508486,98.76102400546472,98.85896624723239,98.95730862997445
270.54483729636297,-0.594098107740261,1.6470229498898339,5.963299297996277,-3.5996769909691895,0.14375054737581922,0.8121307239532564,100.65248578516304,99.01437184285163,98.74610930212162,98.7706928165236,98.79530392203566,98.84460760256125,98.94353127698176,99.04285729265533
272.3412930954587,-0.525375081143725,1.6882114276032565,5.950695997860726,-3.530281181296697,0.14115370641006947,0.8031211619123652,100.76019760068922,99.14315570843009,98.82990318133844,98.8547351021615,98.87959485994004,98.92939652055577,99.0293184012005,99.12964468784553
274.14967761391364,-0.45382346793158157,1.7270398400191043,5.938791111824351,-3.4620448630019145,0.13857824527895762,0.7940761354553506,100.86932998505017,99.27364162850638,98.91492558827325,98.94001016671446,98.9651228240267,99.01543094414822,99.11636790475771,99.21771117217097
275.9700700601027,-0.3794749781959866,1.7633437664024694,5.927563563130445,-3.3949137481504374,0.13602395029857509,0.7849951756442878,100.97991280154207,99.40585583502427,99.00121689384824,99.02655840890219,99.05192823929768,99.10275134611751,99.20472033504458,99.30709733605256
277.80255016835673,-0.30236770568968113,1.7969546197647752,5.916994357181905,-3.32883535509294,0.13349058887531845,0.7758776872780031,101.09197458140072,99.53982366812266,99.08881778210991,99.11442053451975,99.14005183160202,99.19139848707391,99.29441649886846,99.39784399743013
279.64719820245267,-0.22254654572139157,1.8276995903758337,5.907066503145107,-3.263758879944864,0.13097791059665928,0.7667229506130261,101.20554235113524,99.6755693850468,99.17776925028492,99.20363755580078,99.22953462628824,99.28141341263424,99.38549745643526,99.48999219220687
281.50409495913124,-0.14006364660083392,1.8554015962750787,5.897764947948384,-3.1996350745312916,0.12848564838816107,0.7575301235367373,101.32064143993163,99.81311594471708,99.26811260612972,99.29425078799241,99.32041794398441,99.37283744755005,99.478004511911,99.58358316086476
283.3733217716339,-0.054978897417470834,1.8798792426065574,5.889076522201493,-3.1364161303288878,0.12601351975222796,0.7482982442876491,101.43729526501538,99.95248476514895,99.35988946209571,99.38630184265365,99.41274339300764,99.4657121862709,99.57197920000206,99.67865833064259
285.2549605132674,0.03263954482636953,1.9009467919019352,5.880989897682881,-3.0740555679821036,0.1235612281069845,0.739026234837093,101.55552509263693,100.09369545058163,99.4531417257777,99.47983261713443,99.50655285784939,99.56007947936583,99.66746326792929,99.7752592926007
287.1490936009875,0.12271468545194948,1.9184141477788337,5.873495556158016,-3.012508132017616,0.12112846424716144,0.7297129050697142,101.67534977218251,100.23676548489038,99.54791158602191,99.57488527959944,99.6018884830879,99.65598141513033,99.76449865206953,99.87342777278761
289.0558039990114,0.21516007616218735,1.9320868549337131,5.866585769406427,-2.9517296904273063,0.11871490795288744,0.7203569579273359,101.79678544066826,100.38170988747336,99.6442414940177,99.6715022489079,99.69879265202643,99.75346029564797,99.86312744847461,99.97320559665471
